ID;Вода,г;белки,г;жиры,г;НЖК,г;ПНЖК,г;Холестерин,г;Моно-дисахариды,г;Крахмал,г;Углеводы,г;Пищ.волокна,г;Орг.кислоты,г;Зола,г;Na (натрий),мг;K (калий),мг;Ca (кальций),мг;Mg (магний),мг;P,мг;Fe (железо),мг;A,мкг;Бета-каротин,мкг;Ретиноловый эквивалент,мкг;Токоферолэквивалент,мкг;B1,мг;B2,мг;PP,мг;Ниациновый эквивалент,мкг;C,мкг;Алкоголь,%;ЭЦ,ккал
54-102-251-01;7054,57206;1315497,218;878418,9263;880183,9803;890,5192586;4670,00091;1205750,113;1581387,469;616868,3989;127660,1313;869268,5929;2179342,652;74936,22078;41280,67721;40971,16689;37869,82756;39621,75682;633224,7109;2307,399095;4182,700271;14615,26613;659683,0352;5727832,897;4681320,706;885826,7323;501730,3134;101612,3341;14300;22401,22633
54-102-240-01;5058,450393;1288442,56;403961,1042;354166,4516;2594,721649;6035,522123;249828,5224;355557,3497;148038,943;127516,405;523615,4701;1627687,41;121789,8494;42162,64458;29708,63176;53279,94661;34843,28535;730430,6811;2694,860074;4290,201735;8473,96234;431990,8915;4746778,826;4478038,555;644830,5198;237973,3252;60515,07109;45133,33333;8423,727243
54-103-075-01;7031,476153;957557,8271;823532,3057;799421,1765;3674,963807;14523,51968;415178,6893;798911,5796;193763,1786;260810,1839;1147791,931;1426757,013;77100,31433;39661,83324;30519,05274;46549,35702;28554,86677;941462,8246;7535,972258;5754,058161;24172,37859;1015325,663;9199263,234;8442113,387;1057512,084;470119,3256;103411,7648;16533,33333;11798,18288
54-103-122-01;5022,504331;1318567,802;709088,5768;879011,3575;1828,528496;9394,116929;1274342,55;1601862,951;644856,2614;193636,9594;1189189,681;2169094,734;73657,61329;40803,4547;42340,78034;37625,80463;36817,90528;606858,4926;4446,699062;4251,832038;16884,26712;585754,6165;6144316,439;4480063,663;821124,5648;463440,5876;62047,60077;1340,625;22568,58181
54-103-116-02;4729,611208;1592794,189;332306,1164;482498,7444;4145,645625;11018,43349;204438,3115;274699,2327;86065,38784;149350,6382;487747,7129;1913815,693;157781,4043;50520,76138;39090,94411;66014,16724;41728,99196;629245,9031;6136,306394;1990,01838;9149,902716;543132,8064;4330743,368;4542961,085;421161,0482;211071,2181;34175,13783;128,8288288;8224,684513
54-103-115-01;5866,95533;1166409,32;943569,4141;913213,0638;1226,800755;7989,874944;752364,4971;1009071,802;377163,8579;177195,049;1047497,294;1782281,945;76076,36807;40054,69018;35284,44416;43342,11261;36684,94958;853638,3609;4366,733041;5095,542239;24086,36216;817312,6524;6897365,283;6421432,488;975310,9747;542078,7949;52908,41983;91,36363636;16513,23072
54-103-111-02;8255,91822;966884,8585;532093,1885;707589,4079;3777,2956;15034,03373;383869,9601;571313,8426;200749,9003;132524,2309;1092470,78;1404205,853;74935,83293;39511,49106;26972,74026;41356,44358;25897,05651;907757,6914;5805,762181;7702,793979;23309,89568;559381,0537;7934456,587;5809662,286;922126,8979;401609,3892;105335,0427;15533,24512;10117,48588
54-103-110-02;10702,98343;962698,4509;786971,367;738128,7277;3550,022873;16756,99423;390389,3233;798487,1154;174547,925;232920,7558;797235,592;1725949,065;81825,60924;83576,48857;31079,31789;49944,32575;28488,61911;745963,8845;7428,099819;4529,191983;22605,31315;982678,1718;8130508,039;7120992,803;814131,2794;499584,9018;53873,90399;42920,12012;11026,80821
54-103-109-02;9628,656968;1312935,409;704679,6698;541777,7696;2275,678605;7519,225356;138326,1519;559979,6822;80930,44448;225663,8865;778483,3375;1943465,891;133499,9908;86320,87905;32940,06661;64674,37541;36945,85707;732261,8607;3809,925092;5889,051255;23480,08633;828699,8589;8288921,779;6137046,593;798230,9044;429881,7823;61121,35986;42900;8903,598044
54-103-107-01;4236,469514;926170,6569;750875,5636;480236,3056;446,6666667;17282,46642;321960,442;624482,2394;175146,476;122507,1987;1065712,255;1395781,225;76238,49792;38651,27578;24284,94403;41170,7003;28168,95464;1142484,801;7603,8096;4138,137438;19093,63351;678398,9459;5968517,143;4396543,727;1309572,22;451664,1305;92357,93979;0;11133,60601
54-103-072-01;3627,902138;862471,8078;318481,8902;450431,383;1056,737003;7643,624748;321422,8153;371650,4513;160039,4503;86887,21375;506266,993;1243652,011;69375,2047;38162,21567;22358,48183;34920,33004;23575,93082;472445,3892;4342,953358;3729,49012;10910,53846;445827,9856;3752480,79;3243268,828;459614,3409;225837,8201;53183,06491;91,36363636;8141,446286
54-103-068-01;2696,220178;98368,03338;318860,482;225843,7772;3388,352592;8180,451032;155393,9299;305767,6025;102349,897;100111,5571;558137,7321;394094,3376;6944,684759;32402,00378;7550,475431;13265,22666;3727,03575;403883,3425;3945,063121;2439,823372;12001,95975;419080,3224;4077055,247;3182572,36;500486,2699;182378,1685;51358,91708;7328,125;3337,063641
54-103-064-02;4821,013659;900757,6373;664880,8245;564203,7485;5780,594801;16180,88675;394085,1257;671983,4165;180129,4132;182706,0213;1102194,755;1357238,12;74070,61954;39103,47649;27022,04822;41658,41883;25446,60999;772724,6514;8715,379475;4170,170723;18182,31872;775221,419;6902163,904;5854985,507;815930,1989;347455,174;87088,40146;17873,95833;10579,2269
54-103-062-01;8034,94482;816798,1141;830441,1292;1038613,489;2041,513746;11315,9123;732907,1211;1141917,687;368210,7196;205103,2612;926843,404;1413419,784;38139,50821;36819,62153;29473,48057;30350,06818;25439,98625;592096,8946;3637,348711;4564,923992;21600,68906;857024,7926;7995929,444;6782884,855;927277,0511;526733,7162;88629,10633;5486,155303;15197,34673
54-103-055-01;7121,562155;908221,9544;766906,5367;635958,6126;1562,424242;9317,774841;337389,4751;771843,9021;171783,0305;132279,9192;620417,4075;1505640,359;76914,46996;63576,08273;25488,49388;41571,91295;26703,54549;611882,9396;2406,042244;3610,092889;19169,07964;670893,328;6323337,993;5326152,168;729213,2403;370225,2361;78842,38386;6700;10126,38237
54-103-049-02;6838,81534;851937,6272;454951,7738;363400,4188;2458,341055;8369,634606;360041,5388;582923,3232;172236,0314;198367,6708;619134,0203;1424758,941;76142,24252;63528,99891;25874,97085;41091,63905;24295,86516;434904,1917;2900,017049;1760,206136;7541,968336;554744,0078;4760014,197;4234977,848;485244,363;263612,1928;44312,08692;42900;8808,522229
54-103-086-01;9774,003702;960182,6132;1655898,961;1026837,718;2895,948922;13115,06206;169767,7064;1253659,683;89625,12772;272259,3536;1479373,621;1344604,925;85277,7167;39320,44839;28204,46714;51862,41588;31283,31447;908943,3955;3046,339447;8234,051176;43777,91054;1480696,697;12841537,03;10429309,72;1240275,744;661055,7521;90559,62555;0;12332,06577
54-103-092-01;4878,326208;781672,4746;419287,1354;283137,1942;3156,482156;6248,795542;156191,0485;377289,509;62723,53673;180917,9455;644550,4581;1321100,425;75288,56682;64031,39051;23387,41279;42364,43927;21710,34416;637319,3045;2849,33306;2929,74248;10303,48093;595629,3288;6445156,814;5073380,586;490243,5751;238087,6324;55755,26737;20575,32845;6309,366839
54-701-040-01;12819,72174;964337,6085;649629,344;594111,1389;3650,479225;8560,688851;370214,3212;677744,1912;183158,4795;267386,3988;963965,3985;1632193,244;80855,01484;65161,44808;29340,9197;48269,97416;28229,07944;799013,7512;5059,357316;6316,143659;24429,16346;869511,9681;7546937,212;6589072,138;830056,2072;461827,6949;72411,41114;49027,41179;10308,4462
54-701-042-01;11611,41756;1116533,687;1380964,467;1324832,359;2287,472183;45533,57757;599774,6373;1260285,695;302726,4114;374613,3794;2055032,053;2052496,849;87992,30141;86014,27954;41300,06161;70362,34634;33819,86903;2163000,913;17658,04947;18949,50105;46311,94764;1675268,761;16515112,05;13117844,4;2281287,393;830920,9394;283419,833;44455,74512;16947,90563
54-701-038-01;6101,656908;875884,5249;634349,9616;470973,2219;6342,462406;11733,92755;302632,3939;644304,7887;150002,0349;173070,4203;853164,8074;1462333,23;78404,93109;64465,67048;25278,26321;42447,47866;25842,91856;621263,4679;6391,564467;4690,465852;13979,53346;707671,9341;5713962,392;5434437,324;724642,0952;345059,5415;67943,35099;9024,69697;8980,846129
